# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.update.unloaded.entities.ms,1765649264965000000,1765649324944000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1765649264965000000,1765649324944000000,0
workspaceModel.workspaceFileIndexData.instances.count,1765649264965000000,1765649324944000000,0
workspaceModel.on.before.changed.ms,1765649264965000000,1765649324944000000,0
workspaceModel.initializing.ms,1765649264965000000,1765649324944000000,0
workspaceModel.loading.total.ms,1765649264965000000,1765649324944000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1765649264965000000,1765649324944000000,0
workspaceModel.cachedValue.calculated.count,1765649264965000000,1765649324944000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1765649264965000000,1765649324944000000,0
workspaceModel.full.replace.project.model.ms,1765649264965000000,1765649324944000000,0
workspaceModel.cachedValueWithParameters.clear.count,1765649264965000000,1765649324944000000,0
workspaceModel.init.bridges.ms,1765649264965000000,1765649324944000000,0
workspaceModel.replace.project.model.ms,1765649264965000000,1765649324944000000,0
workspaceModel.cachedValue.total.get.count,1765649264965000000,1765649324944000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1765649264965000000,1765649324944000000,0
workspaceModel.check.recursive.update.ms,1765649264965000000,1765649324944000000,0
workspaceModel.loading.from.cache.ms,1765649264965000000,1765649324944000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1765649264965000000,1765649324944000000,23
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1765649264965000000,1765649324944000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1765649264965000000,1765649324944000000,0
workspaceModel.on.changed.ms,1765649264965000000,1765649324944000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1765649264965000000,1765649324944000000,6008
Indexes.entries.lookups,1765649264965000000,1765649324944000000,1
Indexing.cache.totalCacheAccesses,1765649264965000000,1765649324944000000,1975112
IndexesFlusher.totalFlushingTimeUs,1765649264965000000,1765649324944000000,585033
IndexesFlusher.totalFlushesRetried,1765649264965000000,1765649324944000000,6
Indexing.writer_3.totalTimeSpentWritingMs,1765649264965000000,1765649324944000000,5739
Indexes.stubs.lookupDurationMaxMs,1765649264965000000,1765649324944000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1765649264965000000,1765649324944000000,0.0
Indexing.writesQueuedMin,1765649264965000000,1765649324944000000,9223372036854775807
Indexing.cache.totalCacheMisses,1765649264965000000,1765649324944000000,1279571
IndexesFlusher.totalContentionQuotaSpent,1765649264965000000,1765649324944000000,6
Indexing.cache.totalCacheEvicted,1765649264965000000,1765649324944000000,1279572
Indexes.allKeys.lookupDurationAvgMs,1765649264965000000,1765649324944000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1765649264965000000,1765649324944000000,1975
Indexes.stubs.lookupDuration90PMs,1765649264965000000,1765649324944000000,0.0
Indexes.entries.lookupDurationMaxMs,1765649264965000000,1765649324944000000,0.0
Indexes.stubs.lookups,1765649264965000000,1765649324944000000,0
Indexes.allKeys.lookups,1765649264965000000,1765649324944000000,0
Indexes.entries.lookupDurationAvgMs,1765649264965000000,1765649324944000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1765649264965000000,1765649324944000000,1957
Indexes.allKeys.lookupDuration90PMs,1765649264965000000,1765649324944000000,0.0
Indexes.entries.lookupDuration90PMs,1765649264965000000,1765649324944000000,0.0
Indexes.stubs.lookupDurationAvgMs,1765649264965000000,1765649324944000000,0.0
IndexesFlusher.totalFlushes,1765649264965000000,1765649324944000000,215
Indexing.writesQueuedMax,1765649264965000000,1765649324944000000,0
Indexing.totalTimeIndexersSleptMs,1765649264965000000,1765649324944000000,25587
AWTEventQueue.dispatchTimeMaxNs,1765649264965000000,1765649324944000000,0
FlushQueue.waitingTimeAvgNs,1765649264965000000,1765649324944000000,0.0
FlushQueue.executionTimeAvgNs,1765649264965000000,1765649324944000000,0.0
FlushQueue.waitingTimeMaxNs,1765649264965000000,1765649324944000000,0
AWTEventQueue.eventsDispatched,1765649264965000000,1765649324944000000,0
FlushQueue.queueSizeAvg,1765649264965000000,1765649324944000000,0.0
FlushQueue.waitingTime90PNs,1765649264965000000,1765649324944000000,0
FlushQueue.executionTimeMaxNs,1765649264965000000,1765649324944000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1765649264965000000,1765649324944000000,729
AWTEventQueue.dispatchTime90PNs,1765649264965000000,1765649324944000000,0
NonBlockingReadAction.finalizedExecutionsCount,1765649264965000000,1765649324944000000,1
NonBlockingReadAction.failedExecutionsCount,1765649264965000000,1765649324944000000,0
AWTEventQueue.dispatchTimeTotalNS,1765649264965000000,1765649324944000000,68342556
FlushQueue.executionTime90PNs,1765649264965000000,1765649324944000000,0
FlushQueue.tasksExecuted,1765649264965000000,1765649324944000000,0
WriteAction.executionsCount,1765649264965000000,1765649324944000000,6
ReadAction.executionsCount,1765649264965000000,1765649324944000000,85816
FlushQueue.queueSizeMax,1765649264965000000,1765649324944000000,0
FlushQueue.queueSize90P,1765649264965000000,1765649324944000000,0
NonBlockingReadAction.failedExecutionTimeUs,1765649264965000000,1765649324944000000,0
AWTEventQueue.dispatchTimeAvgNs,1765649264965000000,1765649324944000000,0.0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1765649264965000000,1765649324944000000,0
jps.apply.loaded.storage.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.instances.count,1765649264965000000,1765649324944000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1765649264965000000,1765649324944000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1765649264965000000,1765649324944000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1765649264965000000,1765649324944000000,0
workspaceModel.global.updates.count,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1765649264965000000,1765649324944000000,0
workspaceModel.moduleBridge.update.option.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.entities.ms,1765649264965000000,1765649324944000000,0
jps.modifiable.module.model.bridge.renaming.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1765649264965000000,1765649324944000000,0
jps.load.initial.state.ms,1765649264965000000,1765649324944000000,0
workspaceModel.global.apply.state.to.project.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1765649264965000000,1765649324944000000,0
jps.modifiable.module.model.bridge.new.module.ms,1765649264965000000,1765649324944000000,0
jps.modifiable.module.model.bridge.load.module.ms,1765649264965000000,1765649324944000000,0
jps.global.handle.before.change.events.ms,1765649264965000000,1765649324944000000,0
jps.global.initialize.library.bridges.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1765649264965000000,1765649324944000000,0
workspaceModel.orphan.listener.update.ms,1765649264965000000,1765649324944000000,0
workspaceModel.save.cache.to.file.ms,1765649264965000000,1765649324944000000,0
workspaceModel.do.save.caches.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1765649264965000000,1765649324944000000,0
workspaceModel.moduleBridge.before.changed.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1765649264965000000,1765649324944000000,0
workspaceModel.load.cache.from.file.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1765649264965000000,1765649324944000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1765649264965000000,1765649324944000000,0
jps.global.handle.changed.events.ms,1765649264965000000,1765649324944000000,0
jps.app.storage.content.reader.load.component.ms,1765649264965000000,1765649324944000000,0
jps.global.get.library.by.name.ms,1765649264965000000,1765649324944000000,0
workspaceModel.sync.entities.ms,1765649264965000000,1765649324944000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1765649264965000000,1765649324944000000,0
jps.save.changed.project.entities.ms,1765649264965000000,1765649324944000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1765649264965000000,1765649324944000000,0
jps.load.project.to.empty.storage.ms,1765649264965000000,1765649324944000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1765649264965000000,1765649324944000000,0
jps.global.initialize.library.bridges.after.loading.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1765649264965000000,1765649324944000000,0
jps.facet.change.listener.init.bridge.ms,1765649264965000000,1765649324944000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1765649264965000000,1765649324944000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1765649264965000000,1765649324944000000,0
jps.global.get.library.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1765649264965000000,1765649324944000000,0
jps.library.entities.serializer.save.entities.ms,1765649264965000000,1765649324944000000,0
jps.library.entities.serializer.load.entities.ms,1765649264965000000,1765649324944000000,0
jps.global.get.libraries.ms,1765649264965000000,1765649324944000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1765649264965000000,1765649324944000000,0
jps.project.serializers.save.ms,1765649264965000000,1765649324944000000,0
jps.artifact.entities.serializer.save.entities.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1765649264965000000,1765649324944000000,0
workspaceModel.global.updates.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1765649264965000000,1765649324944000000,0
workspaceModel.load.cache.metadata.from.file.ms,1765649264965000000,1765649324944000000,0
jps.storage.jps.conf.reader.load.component.ms,1765649264965000000,1765649324944000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1765649264965000000,1765649324944000000,0
jps.project.serializers.load.ms,1765649264965000000,1765649324944000000,0
jps.facet.change.listener.process.change.events.ms,1765649264965000000,1765649324944000000,0
jps.save.global.entities.ms,1765649264965000000,1765649324944000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1765649264965000000,1765649324944000000,0
jps.facet.change.listener.before.change.events.ms,1765649264965000000,1765649324944000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1765649264965000000,1765649324944000000,0
jps.artifact.entities.serializer.load.entities.ms,1765649264965000000,1765649324944000000,0
jps.modifiable.module.model.bridge.disposing.ms,1765649264965000000,1765649324944000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1765649264965000000,1765649324944000000,0
jps.reload.project.entities.ms,1765649264965000000,1765649324944000000,0
DiskQueryRelay.tasksExecuted,1765649264965000000,1765649324944000000,51609
parser.HTML.time.ns,1765649264965000000,1765649324944000000,514935
writeAction.max.wait.ms,1765649264965000000,1765649324944000000,22
DiskQueryRelay.tasksRequested,1765649264965000000,1765649324944000000,51610
DiskQueryRelay.taskWaitingTotalTimeUs,1765649264965000000,1765649324944000000,33070215
parser.XML.size.bytes,1765649264965000000,1765649324944000000,129421
lexer.HTML.size.bytes,1765649264965000000,1765649324944000000,296
writeAction.median.wait.ms,1765649264965000000,1765649324944000000,0
parser.XML.time.ns,1765649264965000000,1765649324944000000,50684983
lexer.HTML.time.ns,1765649264965000000,1765649324944000000,213168
writeAction.wait.ms,1765649264965000000,1765649324944000000,1
DiskQueryRelay.taskExecutionTotalTimeUs,1765649264965000000,1765649324944000000,27725552
parser.HTML.size.bytes,1765649264965000000,1765649324944000000,296
lexer.XML.size.bytes,1765649264965000000,1765649324944000000,129421
writeAction.count,1765649264965000000,1765649324944000000,6
lexer.XML.time.ns,1765649264965000000,1765649324944000000,11522643
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1765649264965000000,1765649324944000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1765649264965000000,1765649324944000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1765649264965000000,1765649324944000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1765649264965000000,1765649324944000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1765649264965000000,1765649324944000000,0
compiler.ArtifactManagerBridge.commit.ms,1765649264965000000,1765649324944000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1765649264965000000,1765649324944000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1765649264965000000,1765649324944000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1765649264965000000,1765649324944000000,0
cacheStateStorage.get.duration,1765649264965000000,1765649324944000000,0
cacheStateStorage.set.counter,1765649264965000000,1765649324944000000,0
cacheStateStorage.set.duration,1765649264965000000,1765649324944000000,0
cacheStateStorage.get.counter,1765649264965000000,1765649324944000000,0
JVM.totalTimeAtSafepointsMs,1765649264965000000,1765649324944000000,277
JVM.threadCount,1765649264965000000,1765649324944000000,88
JVM.maxThreadCount,1765649264965000000,1765649324944000000,99
JVM.GC.collectionTimesMs,1765649264965000000,1765649324944000000,243
JVM.GC.collections,1765649264965000000,1765649324944000000,15
JVM.newThreadsCount,1765649264965000000,1765649324944000000,1
JVM.totalSafepointCount,1765649264965000000,1765649324944000000,40
JVM.totalBytesAllocated,1765649264965000000,1765649324944000000,4812693504
JVM.totalTimeToSafepointsMs,1765649264965000000,1765649324944000000,18
JVM.usedNativeBytes,1765649264965000000,1765649324944000000,258181312
JVM.totalDirectByteBuffersBytes,1765649264965000000,1765649324944000000,377929336
JVM.maxHeapBytes,1765649264965000000,1765649324944000000,5586812928
JVM.totalCpuTimeMs,1765649264965000000,1765649324944000000,84700
OS.loadAverage,1765649264965000000,1765649324944000000,2.16
JVM.usedHeapBytes,1765649264965000000,1765649324944000000,720671696
FilePageCache.totalPageLoadsUs,1765649264965000000,1765649324944000000,89786
FilePageCacheLockFree.totalPageAllocationsWaited,1765649264965000000,1765649324944000000,0
